entry_id	headword	parts_of_speech	cefr_levels	primary_skill	image_guess	synonym_antonym	homophone	homograph	analogy	category_taxonomy	collocation	editorial_status	approved_sense	related_headwords	teacher_notes
advertising-2c6f8a52	advertising	noun	A2	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
advice-8015f1d1	advice	noun	A1|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
advise-1ce9e22b	advise	verb	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
advocate-3fb6871c	advocate	noun|verb	C1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	pos_evidence_candidate	needs_editorial_review	needs_hypernym_review	needs_usage_evidence	needs_teacher_review			
aerobics-76b10106	aerobics	noun	B2	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
aerodynamic-44cb93dc	aerodynamic	adjective	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
aeroplane-2488d2ec	aeroplane	noun	A2|B1	speaking	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
aesthetic-e9ea9ed1	aesthetic	adjective	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
affair-883bac1f	affair	noun	B2	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
affect-5c1b9018	affect	verb	A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
affect-sb-sth-a898c382	affect sb/sth	verb	C1	reading	needs_approved_sense	needs_editorial_review	not_flagged	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
affection-0d428729	affection	noun	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
affliction-d0ba4019	affliction	noun	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
afford-15cdad7a	afford	verb	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
affordable-20567187	affordable	adjective	B2	listening	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
afraid-2ae38709	afraid	adjective	A1|A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
after-405906c9	after	adverb|conjunction|preposition	A1|A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
aftermath-6ff3fca6	aftermath	noun	C1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
afternoon-7a10f399	afternoon	noun	A1|A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
afterwards-ad61e7ac	afterwards	adverb	A2|B1|B2	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
again-aaa4d5f8	again	adverb	A1|A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
against-b51c31d9	against	preposition	A2|B1	reading	not_flagged	not_flagged	needs_pronunciation_evidence	not_flagged	not_flagged	not_flagged	not_flagged	needs_teacher_review			
age-5dc56b9a	age	noun|verb	A1|A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	pos_evidence_candidate	needs_editorial_review	needs_hypernym_review	needs_usage_evidence	needs_teacher_review			
aged-3fd8d44c	aged	adjective	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
agency-8c886bd3	agency	noun	B1|B2	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
agenda-dafd5013	agenda	noun	B2	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
agent-0608c405	agent	noun	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
ages-c5a335c0	ages	noun	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
aggression-eb8c026c	aggression	noun	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
aggressive-64c90140	aggressive	adjective	B2	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
ago-f03c0a59	ago	adverb	A1|A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
agree-c9600527	agree	verb	A1|A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
agreement-c0e57121	agreement	noun	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
agricultural-0f23e9e0	agricultural	adjective	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
agriculture-96c842e9	agriculture	noun	B2	listening	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
ah-fd0aa934	ah	exclamation	A2	reading	not_flagged	not_flagged	needs_pronunciation_evidence	not_flagged	not_flagged	not_flagged	not_flagged	needs_teacher_review			
ahead-a7481340	ahead	adverb	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
aid-69482e48	aid	noun|verb	B2	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	pos_evidence_candidate	needs_editorial_review	needs_hypernym_review	needs_usage_evidence	needs_teacher_review			
aide-d4fbaef3	aide	noun	C1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
aids-3c649185	AIDS	noun	B2	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
aim-6c6c2766	aim	noun|verb	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	pos_evidence_candidate	needs_editorial_review	needs_hypernym_review	needs_usage_evidence	needs_teacher_review			
air-d1d9b935	air	noun	A1|A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
air-conditioning-30e72458	air conditioning	noun	B1|B2	speaking	needs_approved_sense	needs_editorial_review	not_flagged	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
air-force-1a2e5c6b	air force	noun	B1	speaking	needs_approved_sense	needs_editorial_review	not_flagged	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
aircraft-fe7110fa	aircraft	noun	B2	listening	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
airline-9726f404	airline	noun	A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
airport-6b5465bf	airport	noun	A1|A2|B1	listening	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
airship-df9c4880	airship	unspecified		listening	not_flagged	not_flagged	needs_pronunciation_evidence	not_flagged	not_flagged	not_flagged	not_flagged	needs_teacher_review			
alarm-73468898	alarm	noun|verb	B1|B2	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	pos_evidence_candidate	needs_editorial_review	needs_hypernym_review	needs_usage_evidence	needs_teacher_review			
alarm-clock-9a9db242	alarm clock	noun	B1	speaking	needs_approved_sense	needs_editorial_review	not_flagged	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
alarming-number-of-sth-3004ab27	alarming number of sth	noun|noun phrase	C1	reading	needs_approved_sense	needs_editorial_review	not_flagged	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
albeit-ef77b751	albeit	conjunction	C1	reading	not_flagged	not_flagged	needs_pronunciation_evidence	not_flagged	not_flagged	not_flagged	not_flagged	needs_teacher_review			
album-0323809a	album	noun	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
alcohol-52efcb6c	alcohol	noun	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
alcoholic-ee0d9397	alcoholic	adjective	B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
alert-8f1dba76	alert	adjective|noun|verb	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	pos_evidence_candidate	needs_editorial_review	needs_hypernym_review	needs_usage_evidence	needs_teacher_review			
alien-f9965239	alien	adjective|noun	B2|C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	pos_evidence_candidate	needs_editorial_review	needs_hypernym_review	needs_usage_evidence	needs_teacher_review			
align-ae21c64a	align	verb	C1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
alignment-05dfeae5	alignment	noun	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
alike-b79634d7	alike	adjective|adverb	B1|C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	pos_evidence_candidate	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
alive-006e1d4a	alive	adjective	A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
all-d87c4480	all	adjective|adverb|determiner|pronoun	A1|A2|B1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	pos_evidence_candidate	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
all-right-8fd9d046	all right	adjective|adverb|exclamation	A2	speaking	needs_approved_sense	needs_editorial_review	not_flagged	pos_evidence_candidate	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
all-right-alright-18b3e74a	all right/alright	adjective|adverb|exclamation	A2|B1	speaking	needs_approved_sense	needs_editorial_review	not_flagged	pos_evidence_candidate	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
all-the-more-32c9321e	all the more	adverb|adverb phrase	C1	writing	needs_approved_sense	needs_editorial_review	not_flagged	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
allegation-36b365b5	allegation	noun	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
allege-4abef326	allege	verb	C1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
allegedly-a47d0180	allegedly	adverb	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	not_flagged	needs_usage_evidence	needs_teacher_review			
allergen-bce97699	allergen	noun	C1	reading	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
alliance-b73730cf	alliance	noun	C1	writing	needs_approved_sense	needs_editorial_review	needs_pronunciation_evidence	not_flagged	needs_editorial_review	needs_hypernym_review	not_flagged	needs_teacher_review			
